chap_id,para_num,sent_num,token_num,pos,term_str,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_polarity,bing_negative,bing_positive,bing_sentiment,syu_sentiment,gi_sentiment,labmt_happiness,labmt_z
1,2,1,5,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,2,1,6,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,2,1,7,VBP,know,,,,,,,,,,,,,,,,1.0,6.1,-0.3319594400983264
1,2,1,8,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,2,1,9,PRP$,my,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,2,1,10,JJ,own,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,2,1,11,NN,knowledge,,,,,,,,,,,,,,,0.6,1.0,7.24,0.718824131175013
1,2,1,12,WP,what,,,,,,,,,,,,,,,,,4.8,-1.5302214073398532
1,2,1,13,EX,there,,,,,,,,,,,,,,,,,5.1,-1.253699414899501
1,2,1,14,VBZ,is,,,,,,,,,,,,,,,,,5.18,-1.1799602169154069
1,2,1,15,RB,particularly,,,,,,,,,,,,,,,,,5.46,-0.9218730239710778
1,2,1,16,JJ,dead,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,2.0,-4.111093336783142
1,2,1,17,IN,about,,,,,,,,,,,,,,,,,5.16,-1.19839501641143
1,2,1,18,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,2,1,19,NN,door,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,2,1,21,NN,nail,,,,,,,,,,,,,,,,,4.7,-1.6223954048199705
1,2,2,0,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,2,2,1,MD,might,,,,,,,,,,,,,,,,,5.08,-1.272134214395524
1,2,2,2,VB,have,,,,,,,,,,,,,,,,,5.82,-0.5900466330426548
1,2,2,3,VBN,been,,,,,,,,,,,,,,,,,5.04,-1.3090038133875712
1,2,2,4,JJ,inclined,,,,,,,,,,,,,,,0.4,,5.74,-0.6637858310267488
1,2,2,5,NN,myself,,,,,,,,,,,,,,,,,6.3,-0.1476114451380913
1,2,2,6,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,2,7,VB,regard,,,,,,,,,,,,0.0,1.0,1.0,,1.0,5.66,-0.7375250290108428
1,2,2,8,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,2,2,9,NN,coffin,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,,,,-0.6,,2.96,-3.226222960974014
1,2,2,11,NN,nail,,,,,,,,,,,,,,,,,4.7,-1.6223954048199705
1,2,2,12,IN,as,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,2,2,13,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,2,14,JJS,deadest,,,,,,,,,,,,,,,,,,
1,2,2,15,NN,piece,,,,,,,,,,,,,,,,-1.0,5.26,-1.1062210189313129
1,2,2,16,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,2,2,17,NN,ironmongery,,,,,,,,,,,,,,,,,,
1,2,2,18,IN,in,,,,,,,,,,,,,,,,,5.5,-0.8850034249790308
1,2,2,19,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,2,20,NN,trade,,,,,,,,,,,,,,,,,6.18,-0.2582202421142324
1,2,3,0,CC,but,,,,,,,,,,,,,,,,,4.24,-2.046395793228511
1,2,3,1,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,3,2,NN,wisdom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,7.02,0.516041336718754
1,2,3,3,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,2,3,4,PRP$,our,,,,,,,,,,,,,,,,,6.08,-0.3503942395943495
1,2,3,5,NNS,ancestors,,,,,,,,,,,,,,,0.25,,,
1,2,3,6,VBZ,is,,,,,,,,,,,,,,,,,5.18,-1.1799602169154069
1,2,3,7,IN,in,,,,,,,,,,,,,,,,,5.5,-0.8850034249790308
1,2,3,8,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,3,9,NN,simile,,,,,,,,,,,,,,,,,,
1,2,3,10,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,2,3,11,PRP$,my,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,2,3,12,JJ,unhallowed,,,,,,,,,,,,,,,,,,
1,2,3,13,NNS,hands,,,,,,,,,,,,,,,,,6.0,-0.4241334375784436
1,2,3,14,MD,shall,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,2,3,15,RB,not,,,,,,,,,,,,,,,,,3.86,-2.396656983652957
1,2,3,16,VB,disturb,,,,,,,,,,,,1.0,0.0,-1.0,-0.5,-1.0,,
1,2,3,17,NN,it,,,,,,,,,,,,,,,,,5.02,-1.327438612883595
1,2,3,18,CC,or,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,3,19,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,3,20,NNP,countrys,,,,,,,,,,,,,,,,,,
1,2,3,21,VBN,done,,,,,,,,,,,,,,,,,6.54,0.0736061488141908
1,2,3,22,NN,for,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,2,4,0,PRP,you,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,2,4,1,MD,will,,,,,,,,,,,,,,,,,6.02,-0.4056986380824204
1,2,4,2,VB,therefore,,,,,,,,,,,,,,,,,5.08,-1.272134214395524
1,2,4,3,VB,permit,,,,,,,,,,,,,,,,1.0,5.9,-0.5163074350585607
1,2,4,4,PRP,me,,,,,,,,,,,,,,,,,6.58,0.1104757478062377
1,2,4,5,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,4,6,VB,repeat,,,,,,,,,,,,,,,,,5.14,-1.216829815907454
1,2,4,7,NN,emphatically,,,,,,,,,,,,1.0,0.0,-1.0,-0.25,,,
1,2,4,8,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,2,4,9,NNP,marley,,,,,,,,,,,,,,,,,,
1,2,4,10,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,2,4,11,RB,as,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,2,4,12,JJ,dead,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,2.0,-4.111093336783142
1,2,4,13,IN,as,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,2,4,14,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,2,4,15,NN,door,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,2,4,17,NN,nail,,,,,,,,,,,,,,,,,4.7,-1.6223954048199705
1,3,0,0,NNP,scrooge,,,,,,,,,,,,,,,,,,
1,3,0,1,VBD,knew,,,,,,,,,,,,,,,,,5.94,-0.4794378360665137
1,3,0,2,PRP,he,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,3,0,3,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,3,0,4,NN,dead,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,2.0,-4.111093336783142
1,3,1,0,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,3,1,1,NN,course,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,3,1,2,PRP,he,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,3,1,3,VBD,did,,,,,,,,,,,,,,,,,5.58,-0.8112642269949368
1,3,2,0,WRB,how,,,,,,,,,,,,,,,,,4.68,-1.640830204315994
1,3,2,1,MD,could,,,,,,,,,,,,,,,,,5.52,-0.8665686254830077
1,3,2,2,PRP,it,,,,,,,,,,,,,,,,,5.02,-1.327438612883595
1,3,2,3,VB,be,,,,,,,,,,,,,,,,,5.68,-0.7190902295148197
1,3,2,4,JJ,otherwise,,,,,,,,,,,,,,,,,4.74,-1.5855258058279234
1,3,3,0,NN,scrooge,,,,,,,,,,,,,,,,,,
1,3,3,1,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,3,3,2,PRP,he,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,3,3,3,VBD,were,,,,,,,,,,,,,,,,,4.86,-1.4749170088517822
1,3,3,4,NNS,partners,,,,,,,,,,,,,,,,,7.12,0.6082153341988721
1,3,3,5,IN,for,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,3,3,6,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,3,3,7,VBP,dont,,,,,,,,,,,,,,,,,3.7,-2.544135379621145
1,3,3,8,VB,know,,,,,,,,,,,,,,,,1.0,6.1,-0.3319594400983264
1,3,3,9,WRB,how,,,,,,,,,,,,,,,,,4.68,-1.640830204315994
1,3,3,10,JJ,many,,,,,,,,,,,,,,,,,5.82,-0.5900466330426548
1,3,3,11,NN,years,,,,,,,,,,,,,,,,,5.28,-1.087786219435289
1,3,4,0,NNP,scrooge,,,,,,,,,,,,,,,,,,
1,3,4,1,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,3,4,2,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,4,3,JJ,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,4,VB,executor,,,,,,,,,,,,,,,,,,
1,3,4,5,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,4,6,NN,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,7,IN,administrator,,,,,,,,,,,,,,,,,5.02,-1.327438612883595
1,3,4,8,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,4,9,NN,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,10,IN,assign,,,,,,,,,,,,,,,,,,
1,3,4,11,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,4,12,JJ,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,13,JJ,residuary,,,,,,,,,,,,,,,,,,
1,3,4,14,NN,legatee,,,,,,,,,,,,,,,,,,
1,3,4,15,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,4,16,JJ,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,17,NN,friend,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,0.8,1.0,7.66,1.1059549205915062
1,3,4,18,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,3,4,19,JJ,sole,,,,,,,,,,,,,,,,,5.53,-0.8573512257349953
1,3,4,20,NN,mourner,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,,
1,3,5,0,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,3,5,1,RB,even,,,,,,,,,,,,,,,,1.0,5.58,-0.8112642269949368
1,3,5,2,NNP,scrooge,,,,,,,,,,,,,,,,,,
1,3,5,3,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,3,5,4,RB,not,,,,,,,,,,,,,,,,,3.86,-2.396656983652957
1,3,5,5,RB,so,,,,,,,,,,,,,,,,,5.08,-1.272134214395524
1,3,5,6,RB,dreadfully,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,-0.5,,,
1,3,5,7,VBN,cut,,,,,,,,,,,,,,,-0.25,-1.0,3.42,-2.8022225725654737
1,3,5,8,RP,up,,,,,,,,,,,,,,,,,6.14,-0.2950898411062794
1,3,5,9,IN,by,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,3,5,10,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,3,5,11,JJ,sad,,,,,,,,,,,,1.0,0.0,-1.0,-0.5,-1.0,2.38,-3.760832146358696
1,3,5,12,NN,event,,,,,,,,,,,,,,,,,6.12,-0.3135246406023025
1,3,5,13,CC,but,,,,,,,,,,,,,,,,,4.24,-2.046395793228511
1,3,5,14,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,3,5,15,PRP,he,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,3,5,16,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,3,5,17,DT,an,,,,,,,,,,,,,,,,,4.84,-1.493351808347806
1,3,5,18,JJ,excellent,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.18,1.5852597074881167
1,3,5,19,NN,man,,,,,,,,,,,,,,,,,5.9,-0.5163074350585607
1,3,5,20,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,3,5,21,NN,business,,,,,,,,,,,,,,,,,5.94,-0.4794378360665137
1,3,5,22,IN,on,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,3,5,23,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,3,5,24,RB,very,,,,,,,,,,,,,,,,,6.12,-0.3135246406023025
1,3,5,25,NN,day,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,3,5,26,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,3,5,27,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,3,5,28,NN,funeral,,,,,,,,,,,,,,,-0.8,,2.1,-4.018919339303024
1,3,5,29,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,3,5,30,VBD,solemnised,,,,,,,,,,,,,,,,,,
1,3,5,31,PRP,it,,,,,,,,,,,,,,,,,5.02,-1.327438612883595
1,3,5,32,IN,with,,,,,,,,,,,,,,,,,5.72,-0.6822206305227727
1,3,5,33,DT,an,,,,,,,,,,,,,,,,,4.84,-1.493351808347806
1,3,5,34,JJ,undoubted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,
1,3,5,35,NN,bargain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,,
1,4,0,0,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,0,1,NN,mention,,,,,,,,,,,,,,,,,5.32,-1.050916620443242
1,4,0,2,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,4,0,3,NNP,marleys,,,,,,,,,,,,,,,,,,
1,4,0,4,JJ,funeral,,,,,,,,,,,,,,,-0.8,,2.1,-4.018919339303024
1,4,0,5,NNS,brings,,,,,,,,,,,,,,,,,5.8,-0.6084814325386787
1,4,0,6,PRP,me,,,,,,,,,,,,,,,,,6.58,0.1104757478062377
1,4,0,7,RB,back,,,,,,,,,,,,,,,,1.0,5.18,-1.1799602169154069
1,4,0,8,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,0,9,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,0,10,NN,point,,,,,,,,,,,,,,,,-1.0,5.42,-0.9587426229631248
1,4,0,11,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,4,0,12,VBD,started,,,,,,,,,,,,,,,,,6.0,-0.4241334375784436
1,4,0,13,NN,from,,,,,,,,,,,,,,,,,5.18,-1.1799602169154069
1,4,1,0,EX,there,,,,,,,,,,,,,,,,,5.1,-1.253699414899501
1,4,1,1,VBZ,is,,,,,,,,,,,,,,,,,5.18,-1.1799602169154069
1,4,1,2,DT,no,,,,,,,,,,,,,,,,,3.48,-2.746918174077403
1,4,1,3,NN,doubt,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-0.75,-1.0,3.16,-3.041874966013779
1,4,1,4,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,4,1,5,NNP,marley,,,,,,,,,,,,,,,,,,
1,4,1,6,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,4,1,7,NN,dead,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,2.0,-4.111093336783142
1,4,2,0,DT,this,,,,,,,,,,,,,,,,,5.06,-1.290569013891548
1,4,2,1,MD,must,,,,,,,,,,,,,,,,,4.82,-1.5117866078438291
1,4,2,2,VB,be,,,,,,,,,,,,,,,,,5.68,-0.7190902295148197
1,4,2,3,RB,distinctly,,,,,,,,,,,,,,,,,,
1,4,2,4,JJ,understood,,,,,,,,,,,,,,,,1.0,6.58,0.1104757478062377
1,4,2,5,CC,or,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,2,6,NN,nothing,,,,,,,,,,,,,,,,,3.9,-2.35978738466091
1,4,2,7,JJ,wonderful,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,7.76,1.1981289180716233
1,4,2,8,MD,can,,,,,,,,,,,,,,,,,5.62,-0.7743946280028898
1,4,2,9,VB,come,,,,,,,,,,,,,,,,,5.82,-0.5900466330426548
1,4,2,10,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,4,2,11,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,2,12,NN,story,,,,,,,,,,,,,,,,,6.48,0.0183017503261206
1,4,2,13,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,4,2,14,VBP,am,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,4,2,15,VBG,going,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,4,2,16,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,2,17,VB,relate,,,,,,,,,,,,,,,,,6.02,-0.4056986380824204
1,4,3,0,IN,if,,,,,,,,,,,,,,,,,4.66,-1.6592650038120174
1,4,3,1,PRP,we,,,,,,,,,,,,,,,,,6.38,-0.0738722471539973
1,4,3,2,VBD,were,,,,,,,,,,,,,,,,,4.86,-1.4749170088517822
1,4,3,3,RB,not,,,,,,,,,,,,,,,,,3.86,-2.396656983652957
1,4,3,4,RB,perfectly,,,,,,,,,,,,0.0,1.0,1.0,0.5,,7.28,0.7556937301670601
1,4,3,5,VBN,convinced,,,,,,,,,,,,,,,0.6,,5.96,-0.4610030365704906
1,4,3,6,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,4,3,7,NNP,hamlets,,,,,,,,,,,,,,,,,,
1,4,3,8,NNP,father,,,,,,,,,,,,,,,,,7.06,0.5529109357108011
1,4,3,9,VBD,died,,,,,,,,,,,,1.0,0.0,-1.0,-0.5,,1.56,-4.516658925695658
1,4,3,10,IN,before,,,,,,,,,,,,,,,,,5.1,-1.253699414899501
1,4,3,11,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,4,3,12,NN,play,,,,,,,,,,,,,,,,,7.26,0.7372589306710362
1,4,3,13,NN,began,,,,,,,,,,,,,,,,,5.98,-0.4425682370744667
1,4,3,14,EX,there,,,,,,,,,,,,,,,,,5.1,-1.253699414899501
1,4,3,15,MD,would,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,4,3,16,VB,be,,,,,,,,,,,,,,,,,5.68,-0.7190902295148197
1,4,3,17,NN,nothing,,,,,,,,,,,,,,,,,3.9,-2.35978738466091
1,4,3,18,RBR,more,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,4,3,19,JJ,remarkable,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,7.3,0.7741285296630831
1,4,3,20,IN,in,,,,,,,,,,,,,,,,,5.5,-0.8850034249790308
1,4,3,21,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,4,3,22,VBG,taking,,,,,,,,,,,,,,,,,5.32,-1.050916620443242
1,4,3,23,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,4,3,24,NN,stroll,,,,,,,,,,,,,,,,,6.6,0.1289105473022609
1,4,3,25,IN,at,,,,,,,,,,,,,,,,,4.9,-1.4380474098597351
1,4,3,26,NN,night,,,,,,,,,,,,,,,,,6.22,-0.2213506431221854
1,4,3,27,IN,in,,,,,,,,,,,,,,,,,5.5,-0.8850034249790308
1,4,3,28,DT,an,,,,,,,,,,,,,,,,,4.84,-1.493351808347806
1,4,3,29,JJ,easterly,,,,,,,,,,,,,,,,,,
1,4,3,30,NN,wind,,,,,,,,,,,,,,,,,5.8,-0.6084814325386787
1,4,3,31,IN,upon,,,,,,,,,,,,,,,,,5.34,-1.0324818209472189
