term_str,0,1,2,3,4,5
round,0.035194999401069384,-0.021829115049419985,0.015280931473449796,0.02377033702223199,0.0436661844215474,0.05499883079812142
entirely,-0.016974807681438327,0.011160821044274875,-0.002697027506025139,-0.0031114895956141247,0.018009938270484225,0.010451184479924706
common,-0.0023265446531610186,-0.009927679894611735,0.0022161723975552424,-0.005241672635036253,0.002013130428909451,0.0004050290453235697
longer,-0.024178091659829044,-0.0057181921689795166,-0.0027337043529655635,0.0038834460280157876,0.010099550150601367,-0.0002329965097332338
men,0.042312729098296295,-0.06572786276894907,0.032314396626850456,0.04457743148014324,-0.024729374179018635,0.007464589161615282
indeed,-0.01676416086354765,-0.014425188373787385,0.005697334496446657,0.00034864816657939553,-0.02034136092232335,0.03279711873785168
thoughts,-0.0017102385422440303,0.015941043197352955,0.0033775968701515217,-0.0005612172314272439,0.025962019430405603,0.023241382380057667
fellow,0.01392160225302527,-0.03437916749331783,0.02408078803088824,0.011531848523961592,-0.03305009208548252,0.05929538853300731
used,-0.0006019972992030231,-0.0411453430320589,0.007261671446397109,0.02358329129543709,-0.008044235399676762,0.024681496976119547
however,-0.021102479077872188,-0.031175841068598123,0.0036430982268058176,0.005655047742519803,0.020879266287840485,0.02573362521547526
another,-0.0033401537155639065,-0.015199164413386429,0.007270114074702213,0.008068459467032328,0.010058704126535834,0.04309238348874439
kept,0.007174725594392936,-0.031460621011424134,0.010937437175699102,0.018867077469860577,0.007055109142624449,0.007532103782516522
second,0.002036952604246485,-0.00955762496891269,-0.0075025625007944475,0.0020813660262203174,0.012403789114299691,0.011207793160330692
lay,0.020706235372246324,-0.01833180692480026,0.01696813079111656,0.028953014903634954,0.03975817078853115,0.043955133114005396
already,-0.015089832296824604,0.0006121088516746797,-0.006875589127395315,9.129059711053777e-05,0.015584000772377557,0.002588441181785176
captain,0.05288507679781741,-0.23079783458054845,0.021122450749149636,0.2929963207507577,-0.16547015418107827,-0.08602516325219065
power,-0.016312290674489034,0.0009464845832642338,-0.007945819097255793,-0.004697604410701156,0.002439447712456371,0.0035704914960130035
replied,-0.03462621601780209,-0.007122315217522706,0.008032482713115453,-0.007244971150984167,-0.03343458630911292,0.04413594076142476
just,-0.008206711652376845,-0.023825532808277542,0.01587939100315627,0.014686314762786864,-0.025333104118429144,0.05188377817086842
answer,-0.0211416537509872,-0.0022795475955771404,0.0033176914331717483,0.004688722747088298,-0.02623259434379185,0.024446345238931994
pretty,-0.017320395600540772,-0.014759651168489624,0.005563419948203461,0.0006923420151448439,-0.021070838169498594,0.015567379148242853
lost,0.005656361538422175,-0.002101938213018879,0.002760707208001543,0.010532207148291565,0.014773840627231687,0.02340528316120971
feet,0.03225232199749736,-0.019076287786558642,-0.02573888347623995,0.015557206454974316,0.046000209134646905,0.04916748080926798
under,0.012616913201241562,-0.03815852266024681,0.0159475153450062,0.011617701006648365,0.01989675387699734,0.025740775238634002
ready,-0.011187387242335887,-0.02176043252697045,-0.0024648763531511923,0.02274623114033636,0.003729511671545866,0.02342385741632838
pleasure,-0.047656564029836694,-0.013363773464208169,-0.0007326728137956527,0.0010856625847029096,-0.004950947585895971,0.011154728941839245
go,-0.007910782278928299,-0.005694445150112838,0.006030942580544283,0.038630135475172245,-0.040674834799176725,0.06251866058861688
death,0.021023719224700848,0.01893713435772503,-0.008755736595238511,0.02072805637215795,0.014331433580289515,0.014819103707285428
besides,0.00738272179689788,-0.024980771118820994,0.0023252853803774503,0.010005859113986345,0.0014934231388110503,0.008218516262148272
leaving,0.0029210456013998164,-0.017440959895030986,0.0003049936521730944,0.010725271845666098,0.020713653851608223,0.01646865667637866
something,-0.006592510039297889,-0.014288989479843904,0.012223474353826397,0.012692096942215614,-0.017126148774526673,0.04353458538574721
turning,0.00594155135540731,-0.0016094955833814604,0.0057978372358289156,0.019661811775487967,-0.015405838453383102,0.048970155808419895
length,0.008099093562673663,-0.013984961413125772,-0.022003980346289233,-0.00486209700506007,0.0382623986178081,0.029134570283449925
natural,-0.009269508916305657,-0.0035879249994288185,0.0013038708985524982,-0.01522837281151856,0.012221169546667394,0.016617890994734312
especially,0.0016091494403642206,-0.021702748742577455,0.00840304585479755,0.0020507580122365227,-3.4482181533804664e-05,0.011274251915624024
visit,-0.02757006813521002,-0.010334255128394632,0.00830354768839092,-0.005012222346322346,0.01614083074370961,0.013114243371043244
mean,-0.014707693751700246,0.003743843463799292,0.0038642438349376974,0.0026419688195392387,-0.046922354102448376,0.04061371798864554
different,-0.01355620983478115,-0.016185181307887996,0.00042156314639437835,-0.0001323694765451669,0.015510620459509444,0.016153555657859347
opinion,-0.03450437178409411,-0.008189152620401015,-0.002505776822892631,-0.011339984323969269,-0.02194533852057488,0.00929726852897157
deck,0.0740114669448173,-0.15862500162847323,0.01786248506111963,0.19995153664450216,-0.0893678406416763,-0.09703254958482865
attention,-0.02529340423663859,-0.00962754753360292,0.005227816039007021,-0.009759199558577236,0.0031231879381701196,0.016291959257216816
woman,-0.04513160765427844,0.00289806857189038,0.004718369458284112,-0.004398728856482337,-0.0023541665717429334,0.0037942410576376037
wonder,-0.011465821984771427,-0.005069286285959964,-0.0015649064983180132,-0.0036191530248935603,7.78446256942641e-05,0.025759396678969412
live,0.00632791221270612,0.012293512672082566,4.6951079538905896e-05,0.0016354872300776949,-0.014731197471732935,0.042982455099229815
fact,0.004666768850555964,-0.02136997317575798,0.0016572060503271741,-0.010828383942184583,-0.0022740710858218257,0.01880479572141833
party,-0.026294154790842385,-0.022143520358200285,0.012597349365009187,0.008643166746615662,0.001155311672968938,0.02233540779389667
land,0.04171747365440472,-0.010746802156555402,0.02786912444734322,0.014833812546987351,0.08302342386024571,0.06174136553796566
she,-0.4971686820177119,-0.02394398036790189,-0.10286525803365322,0.20585348585527388,0.22447395558757197,-0.017592947930098524
thing,-0.011034925286447412,-0.006107194997311475,-0.00630609682684885,0.014880269923921526,-0.022286969642992992,0.04526839391342447
got,-0.005044507591510164,-0.03260076780297689,0.01008659860019776,0.03418819712384685,-0.025424623503525985,0.02410291542774287
country,-0.00997580798231544,-0.01832508327255425,0.017769212549220727,-0.003936162024148829,0.012914036598365082,0.028767989049775823
sister,-0.08507539213362483,0.025542963074164628,-0.010785467039445946,0.027687998319216863,0.007946133091800872,-0.00851562366126034
three,0.013717918763565184,-0.02017330782371893,-0.0020343442095853534,0.015456979658169232,0.024042001904553884,0.02693277601482949
place,-0.002108171282579609,-0.026404283356636016,0.01422543014627263,0.011059228884417736,0.02014459633162192,0.03532290906626739
wild,0.021694386758546378,0.0047299017628268615,0.010505745921877693,0.013591664992886223,0.07031554889990375,0.04709285905309803
brother,-0.04325760500373636,0.04568973146911401,-0.002798093985568053,0.042364674580801315,-0.021903302746168602,0.002266677129673738
sat,-0.0068297773499204455,0.005024565944938938,0.01027831234907093,0.027894588423107308,-0.0006563064672361363,0.03462368732191926
met,-0.01310744795392422,0.0013682181727486095,0.002324922487233249,0.007399691061615132,0.013554311861590798,0.01987053166008486
sun,0.034518092427774164,0.032326123499971014,0.008190431529703085,0.020018460690131825,0.05509460439786774,0.05519185243306017
hand,0.02017309669709065,0.0009061507838924134,0.015245063307551788,0.026618497766821573,0.0035560760634894997,0.04396137738054134
returned,-0.018683785398432757,-0.006524581485105227,0.0058378185757611365,0.006058319203803201,0.00434699326741353,0.017114840636109747
strong,-0.007174213052101733,-0.009237155733407705,0.0012024725674972352,0.003911990613563754,0.004592250945252558,0.016306320139992662
degree,-0.009507977864394085,-0.01532908280357221,0.004621212194371669,-0.008612146197373334,0.0024590794350846474,0.008683497021140508
dark,0.01989498202932988,-0.00019351774880157458,0.016167457698350915,0.030981605077004936,0.031153924748603627,0.023622844072464094
spoke,-0.018824217555993727,0.0022979030030711766,0.004434147629626869,0.014254944284272148,-0.003964471792621106,0.020818235741610586
twenty,0.0020478329466078206,-0.02425480150301661,0.005327165214100482,0.004893759928711466,0.006740346854333886,0.011355554912962012
stay,-0.01192288379566746,0.0023613162633495596,0.011353333146550912,0.010940647399861437,-0.006460548109494566,0.02578467808784481
mine,0.004353545511941217,0.01346300460572049,0.014795467352413421,0.014421188712450102,-0.015669143585221472,0.03326266605386631
question,-0.006270431262240835,-0.00782551725865071,0.0032422722482015258,-0.002340383719096928,-0.008281756646680342,0.014059202435701254
door,-0.01819664028583614,0.01750910718691785,0.015417856975036287,0.03568285628020887,-0.015100279750112033,0.0420047871419336
sweet,0.006614117494860166,0.057647899064822955,0.02011091197103298,0.014443358175735437,0.022133873755375583,0.025983327300843198
appearance,-0.012320164851869209,-0.029119627005476934,0.012484435520773168,0.012008132704471463,0.02048752012440079,0.017837775701574726
ships,0.04822907769822172,-0.10075474231341834,-0.01837589442194395,0.12005326490353117,-0.0103221825367565,-0.0317818724946152
care,-0.014088733569887945,-0.009089820497865154,0.007561471893728565,-0.006984950656365803,-0.008453930277046004,0.023359159039788198
order,0.01690627939199763,-0.03940404233485075,0.007083893557466387,0.025415508095097884,-0.004597716013727376,0.008953519321298046
able,-0.031013179428969136,-0.014086207222964406,-0.0003223215501713946,0.0012513873640627475,-0.007060286092938869,0.005055149996291504
neither,-0.018525496815291535,-0.0011737617784226678,0.004750922175042073,-0.0027093253515895407,0.008608318926973054,0.009248027482062972
vain,0.0031254184573863515,0.01223851088325506,0.013128577564285744,0.0014554688710246297,0.007250365895230197,0.033156078378970576
close,0.008789571502627108,-0.015469129146922707,-0.0037842212611008,0.019355708397570892,0.01742377366310792,0.03391373593292494
whatever,-0.005935927633332087,-0.006001391815496667,-0.004028114895728967,-0.008335878353807242,-0.0022869035256074047,0.011115238954813034
black,0.024521439966317667,-0.00938267505336762,0.003966201241359986,0.028292659404843067,0.003231809780204984,0.04501042512266843
almost,0.0019057573167526034,-0.030276536238227965,-0.008963192755715067,0.019523950153065642,0.021179043824100283,0.02083940460443518
far,0.008407749814944918,-0.0025304400730173007,-0.003754879787433842,0.010246269071433469,0.03566530474047819,0.023099223876174232
low,0.004748502648196948,-0.00398313601325607,0.007672862264417571,0.011068066081678787,0.029633217718444547,0.029142828557989678
purpose,0.0047498023403986815,-0.021897788494689072,-0.001052859587176844,0.0016193977277181306,0.020356897711745068,0.025745644162694387
talk,-0.014210518908096593,-0.005398978212053145,0.012711047385728237,-0.01595615727613006,-0.04478299912272892,0.029609319536624056
sense,-0.016742893649078532,-0.00508909569234547,0.006497663061950225,-0.011846388345395292,0.0023096103608742915,0.01038314041715466
deal,-0.026626347238149956,-0.021199360634170845,0.009313245651285326,0.004923531847304392,-0.018489879251520014,0.02375782708805348
entered,-0.011340301275137823,0.00020832861192540507,0.0132274719567653,0.012427828769134557,0.021681365653487227,0.026141404584230844
god,0.026161910964235067,0.04958894876643368,-0.007647183037749921,0.025631632596353558,-0.000996265845256706,0.050962710369798436
further,0.009447256959241968,-0.008500417144000492,0.0018110019313556057,0.0016551552144292141,0.0136009678940683,0.035546659486995875
know,-0.043028954139722124,0.002805386491831275,0.002654384694158166,-0.003581029250785502,-0.08108359940401554,0.061702986053273054
come,-0.004100666356874575,0.011997830035342948,0.013861618402199306,0.02459262948722299,-0.027847752405812665,0.06155772965519794
use,-0.004966284715928124,-0.01806967592756863,-0.004050876123734118,0.0031720865897446565,-0.001548571697588761,0.02098888379539593
suddenly,0.009752313551113704,-0.003573175951991029,0.006791281215048516,0.02415602673611045,0.006472450055919635,0.031585822224336695
held,0.014968033421604828,-0.01093065473168328,0.009157694772118431,0.01571571211540279,0.033040743669372596,0.020366556514264188
dead,0.030534406463733055,0.010997341489365774,-0.010735546276559657,0.03069859048414042,0.01748467229015938,0.03460103168268381
lord,0.048050564252954966,0.07217039175068887,0.09635135387366188,-0.1331720470554695,0.008194726754568808,0.257061072963759
thinking,-0.012595901111608148,-0.014771893468944197,0.007237564693859485,0.008450385886844495,-0.008752854905718357,0.03228076646573593
impossible,-0.019193478899008704,-0.0011593367866807086,-0.003293084227264925,-0.001355026693562629,-0.000610393973705205,0.005601488788770699
green,0.0264401406473752,-0.00955480331703925,0.028329195656693586,-0.0014730567000777878,0.07311293943829987,0.054337085612986794
giving,-0.01157144655097868,-0.01842020127519054,0.0025784999140566834,0.0073016386023285855,0.00033707050878439116,0.02508188820422949
followed,-0.0026909594955042667,-0.01648261845083782,0.009648928009863892,0.017343298249335923,0.019058365068454586,0.02056347033545117
continued,-0.02060769460523071,-0.009987345995625563,0.0067114739442731995,0.001495595546903871,0.004518433456862688,0.03253892069432692
early,-0.01215553062275375,-0.006903049219769722,0.011285973930301016,0.0014375163827667447,0.01435795741813578,0.0042928706525083545
make,-0.020777688545858864,-0.012769289701249026,0.005978510704160524,0.005646009825999622,-0.013738201284683475,0.029737609283899926
struck,0.0021129298879024893,-0.018265511824294235,-0.0004826386772896372,0.01784180335409588,0.01753092435829207,0.023501486167544567
wife,-0.025015887491711953,0.0005746188893784005,0.005618716774822684,-0.000217445902043924,-0.008224715068897045,0.0019911646352799572
circumstances,-0.00889896868664672,-0.013612421733394008,-0.003010171299370575,0.004634487676581903,0.002600900463757713,0.003369184863405261
gentleman,-0.003212375889579787,-0.012778076991162618,0.021291803083082227,-0.020500036035898627,-0.050915127777457804,0.009788674870768357
understand,-0.01972164738245721,-0.011606235891863935,0.006653974146151823,0.00046468222971472305,-0.01567272678827354,0.035837111058619905
ere,0.026294350495607306,0.018723289493300002,0.0012860346395465292,0.023074537073486816,0.028405209978040788,0.04305053511141863
ah,0.008322090266665616,0.021125731779228708,0.032573377110199385,-0.010343540358047071,-0.019268323354058665,0.07630153602518977
hundred,0.01634282665697718,-0.030381355074320354,0.007013691213009622,-0.005493210139340337,-0.00010177129016685967,0.02939533281050239
living,0.0023699562538489326,0.0021620431766844837,-0.018588501034102638,-0.001342988231913556,0.011187549468994312,0.03313045378772902
doing,-0.01645431621589545,-0.015273152314773423,0.0017501444132176488,0.0032015016401606925,-0.0050188952999464746,0.020134519322775414
occasion,-0.011583046887031438,-0.022100817009072425,0.008798387024907903,0.006593521042853542,0.0006974588761506784,0.01094929068964883
perfectly,-0.02784517865895755,-0.012258847044520875,0.002755411619517329,-0.0017152693905548098,-0.004426166528731927,0.019419236502887086
ought,-0.03406513680127961,-0.01659050017568377,0.002246680455268891,0.003900403542280207,-0.02312607671217768,0.013230737029050402
self,-0.0058975421295405644,0.011794063902427146,0.0074417607417359,-0.00589421942145625,0.012846699956570807,0.017076447011672276
pleasant,-0.002324340911345122,-0.00996777723256374,0.013326689093075465,0.0023664807562593627,0.008308335013142352,0.029827871857017754
quarter,0.01772595659424524,-0.06002636096591646,0.01239547610426471,0.06008983725823979,-0.01805178120247652,-0.03199171475392219
same,2.903799044713318e-05,-0.016943034590961463,-0.006109190034459811,-0.0025526613742609013,0.014262296299977469,0.030441326403188293
became,-0.0007588620992997708,-0.01828670688766966,0.011725439948371446,0.009932476555489001,0.024192738392880723,0.01379450615309244
fell,0.01594766700256965,-0.007000956868808536,0.014860572495253608,0.03554979808876544,0.03324271171974934,0.018913431662130678
asked,-0.009897100813520727,-0.018084737369232752,0.014261681846374661,0.011633409967617346,-0.01258368584512756,0.036604855552852034
interest,-0.018368924306633647,-0.014809999019659624,0.006346257970901999,-0.005454313069756349,-0.0011654998644982889,0.023474578979444976
once,0.004015951217033598,-0.015592996710116734,0.01039670099101687,0.01925007835858611,0.015565940622480116,0.0291560809645428
past,0.0002794426405743751,0.006269470175427825,0.013151940656919521,0.0007506727999736781,0.030857976336250783,0.022537702537641258
following,0.0027571685794314494,-0.0073594989571621585,0.012367926092312487,0.004088788493891952,0.015135705513010201,0.017325067865746013
yourself,-0.01984642693316792,-0.0071005842814235815,0.003706127904281526,-0.019933457962375112,-0.04237139070052878,0.03919058719951302
board,0.03496933267445404,-0.08893882122829753,0.020768654650462688,0.08034894173221888,-0.0352026150978705,-0.04372767612652942
regard,-0.021487586011288893,-0.008786234967433698,0.0010413064464259649,-0.01208679449456867,0.00814802373928588,0.01478256587444488
arms,0.023328696437134786,-0.015566872444501237,0.023697161333127742,0.04350618240610536,0.01931738508950862,0.011759532221749821
sailors,0.05103894409129454,-0.13910540932252055,0.05052930732850366,0.12760250113778612,-0.04680855250184373,-0.07473180738682204
seemed,0.005591093872094054,-0.009919822147629582,0.0018741898619665375,0.03472689548345161,0.04567585758894825,0.04585800360391961
sent,-0.003989715462070365,-0.02444174176974869,0.011915011376975943,0.01197029678820659,0.005306102052579589,0.010414542211484641
real,-0.016410151751505044,-0.003403059086834019,-0.0020348928196203694,-0.004029477187046242,-0.0003590807189700371,-0.0036743944781207267
read,-0.012034763294623194,-0.0010445375573480435,0.005243106929825678,-0.0016282000662727935,-0.017155111296716985,0.034558058417185636
obliged,-0.02919749313209239,-0.017771303325255106,0.0036716799214506334,0.003312180979659033,-0.006007744145943247,0.014798376564207983
thought,-0.013861919258411648,-0.016695080153407618,0.016075158955648372,0.023330706354887747,0.0007675534980814608,0.04928829663316103
came,0.006243275999870826,-0.011161252938283843,0.022367501951224937,0.02992714614684415,0.03448103904149067,0.04069444060598832
even,-0.004077974493916782,-0.017715903624980996,-0.0023607030161985738,0.008339512944662194,0.014744454804923599,0.013661329186779462
mere,0.009389315972565149,-0.006165689909038456,0.005545378532992153,-0.005675474229900968,0.013313370459700569,0.01954346765886247
soon,-0.025847318946124465,-0.021134875240133126,0.004155756621225322,0.018883615310260733,0.020656703756032922,0.03395547116534274
ground,0.013948854713013908,-0.01547179533423551,0.005921374440926769,-0.011829882853095493,0.06426718755322425,0.051318121081463136
through,0.022299849915200044,-7.243654959686531e-05,0.006346024219277201,0.017295396299535117,0.04412513929838312,0.04542482525417518
pass,0.003774489459881214,-0.0004217218380803345,0.006870481621147163,0.00012573535596035334,0.0031850237049560735,0.012504081279399601
us,0.0242697494652815,-0.03138713085376856,0.05313062228503177,0.011230370294281325,0.06540512314143272,0.11839795296553848
ago,-0.003360912909320648,-0.0010849437928370006,-0.003878079666556158,-0.01185890826118021,0.00029727511310609605,0.016420213156087164
late,-0.0043815304825163244,-0.011307350510526532,0.0021451686705092916,-0.009012964876272669,0.003636953301126342,0.01949470380837825
spirit,0.0006384708832079292,0.004565775025154655,0.01706250909357678,-0.01532928154534405,0.0006666681031613297,-0.01095327551212341
minutes,-0.024452575636651104,-0.020676416598589452,-0.003957028782768228,0.016649913277495956,-0.00025378353814085105,0.031714537572334424
off,0.013262410927160611,-0.039805060109805626,0.00929439796407407,0.03512012553069498,-0.0013047024837991692,0.03780702787634462
cold,-0.007291750672049208,-0.00583486171458107,0.0109803835139845,0.009253762630695146,-0.013646043836517045,0.021672253722934375
toward,0.023373608561727134,0.014330318405496445,0.036965113952758345,0.034157156795289974,0.04242636498461612,0.02315836085334027
concerning,0.019252573944009137,-0.01357291206372851,0.0133543007779343,-0.00430341603667249,0.023437147150995864,0.011912398920203474
ye,0.0715953633567283,0.09554778718676328,-0.05593360653582436,0.12275794025779445,-0.13617266650363308,0.1276997146735579
remained,-0.00518415170458275,-0.011124516712062674,0.0005677018228518982,0.010793329101680174,0.02145665661252537,0.015652734074778157
arm,0.015956687586029944,-0.013838013509555283,0.004840074115694772,0.020285872503372073,0.004720310308606277,0.032204655849217854
engaged,-0.017220171700084174,-0.017149543298765915,0.003270571356414492,0.007764997688788354,0.006268034947142742,0.0169599401389078
bear,-0.011602913134594878,-0.0015481148335114224,-0.0023550715498755624,0.006515144971781574,-0.012163991440622642,0.009991019177997783
cause,-0.0035509826074447736,-0.004566022613418323,0.007706646394359725,-0.004184972644778926,0.00763134297593273,0.013040845156463796
your,-0.04764544851845976,-0.0058194523607506855,0.025015072493943094,-0.06677510092079118,-0.16015641655715404,0.1118055280675368
sudden,0.002567787239760083,-0.0006329390788125865,-0.0015822563648347106,0.017647692432595723,0.008101802420665695,0.011544745728451874
acquaintance,-0.03482536187573525,-0.0038930757426082823,0.002779076748548035,-0.027321611094340482,-0.013194519324881797,-0.0499693005099299
plain,0.009235564599689203,-0.0030622429810392435,0.009308903243177171,-0.008439464912910215,0.009059530098930747,0.046368760839306286
glad,-0.026432024921905377,-0.0008531651071101555,0.0015857987788855132,0.009521934160767517,-0.018847195304758493,0.02052908218191636
drawing,-0.008903227444439856,-0.011775139676436315,0.00033325007885070737,0.012556989910628475,-0.001812963014810019,0.01649959246093121
previous,0.014353263727180167,-0.021055428311528845,0.007271258513333046,0.00788391333574529,0.021571032590994677,0.01291948968315947
happened,-0.002735075274849439,-0.021569489505545627,0.01287960148418425,0.018018779769815002,-0.0009785567812500837,0.012519840019588729
otherwise,-0.0010060772926003267,-0.010810205380294114,0.0013044468602385804,-0.008291284727912648,0.005753384355622315,0.015714687406658195
change,-0.018612075587223817,-0.004838371916853044,0.005354429753391648,-0.0005976559058318197,-0.005929442989821278,0.012653719391741479
determined,-0.021760041453508124,-0.011500710218936599,0.007063925679890197,0.0036441343796485117,0.006824240495574441,0.010112196097869291
run,0.009165922046271016,-0.01629115104470216,-0.0006864678683526644,0.016181901532959363,-0.00298869725565972,0.022877601849796626
form,0.0025721285582889306,0.00763057297748331,-0.004960164676030327,-0.002031286985730338,0.0068961416968026015,0.01902134606304925
silent,-0.004475352687310594,0.007578754611181036,0.007120980028378155,0.016696881030563004,0.017020137426348,0.01985843369730197
cut,0.014938186912541427,-0.02346128337186866,0.0037805542644803445,0.011867534430344473,-0.0019286403955332502,0.01896864607539128
happiness,-0.047250871266386045,0.001114319894376044,-0.004344992136666461,-0.001140100059788955,0.007945322775389976,0.008021180388342737
comes,0.007408349117781226,0.005302850764409485,-0.004489536266097908,0.0032159470634807435,-0.013898645698216526,0.02163258153590883
wanted,-0.02200347696742683,-0.018991965017702978,0.0016962472429619523,0.011454626422050234,-0.013591740764795376,0.01815900624384907
fair,-0.003571932078329279,0.0019975844058760803,0.004170034259799098,0.020694124587442873,-0.0019683766233625534,0.018133051412627898
merely,-0.007664809374737334,-0.0070900344288002196,0.0013089335397709501,-0.0066186518855106714,0.005977102723722358,0.0061594844094588945
everything,-0.029057462654041234,-0.02560510954297878,0.00244329690927559,0.014969820038650725,0.007023812878700013,0.003491449749971209
except,-0.006207791893574881,-0.012835180645546127,-0.003644194597992552,0.00234755380052657,0.002277248971163603,0.01512840240048451
wholly,0.0034367466276746463,0.011744738545899962,0.008934124100108139,-0.009641140862922943,0.021351254186459025,0.017709864441863614
fixed,-0.004687873725144122,0.009941403758498942,-0.001453740643803085,0.009885801104553706,0.013001988314398532,0.00819706273320425
appeared,-0.01960348888571116,-0.018011566540493004,0.00945147182417653,-0.001836686478257556,0.030308147526081793,0.03865033950528042
conversation,-0.028489736373755254,-0.012160996911237454,0.0017736371460051067,0.003899381958720238,0.0022239193981091372,0.006191054551960891
knowing,-0.005231765164705146,-0.002727789395594667,0.007542520981193949,0.003302042726149651,0.0034604061248931896,0.020194223516384592
nearly,0.004297663262247668,-0.029844599118063336,0.008752835441735978,0.008418254577000444,0.030358768203128744,0.020176138098939693
easy,-0.006163007377910928,-0.013800339434955398,-0.0043548549604533965,0.007994477360637884,-0.001922899124128082,0.012503070930765572
distance,0.004317314875215981,-0.01987783677579416,-0.006148195832159031,0.0032428517212150444,0.0408355802517826,0.03690842414658618
heaven,0.012713333547498425,0.028115085205710422,0.011854978368639984,0.02437858990369217,0.006971513513957363,0.02935491998224911
too,-0.023065395657915426,-0.0024130909691034907,0.0033813272260795977,0.0059005241947061365,-0.024898315029868393,0.044333635946031846
human,0.009305633755590126,0.006662786556707177,0.0016853904912204616,-0.021598384324242773,0.006138097968352219,0.026830964600621253
line,0.02246348825754487,-0.021711933562649558,-0.07557704437196255,0.02933269452606729,0.010909203687101835,0.01851168695356599
effect,-0.005315657489938779,-0.008687867539951898,0.006402531224917273,-0.006118121005679203,0.0018203525238628176,0.009044490353546994
silence,-0.00520255278596942,0.009275655665093783,0.005910052270962917,0.016068044079730028,0.013399093556719689,0.02002258402358446
placed,0.005959802131960549,-0.01432170360669556,0.008776890428729487,0.01661924425971087,0.020943014450325387,0.02316156366813886
observed,-0.004097242709608332,-0.01900690311174472,0.01189313360380348,-0.007994076040489044,0.001991092713974003,0.024379355705627957
town,-0.024947483137055904,-0.011676350171009266,0.0066993150167330194,-0.026947711507970696,-0.017158552345241156,-0.012866410714483073
bring,-0.00759857775808653,-0.0004381740297704836,0.003883178133925597,0.01210793158807598,-0.0007441123594686218,0.015116957100441333
chance,-0.0028377845451386116,-0.016421058534931345,-0.013324907290633113,0.00893896539177856,-0.009578474678695045,0.02056241044886933
letter,-0.05838108472918263,0.013990662234051975,-0.00829494329015296,-0.01295972179989094,-0.03480579536931019,-0.006855672950089897
nothing,-0.025852211409785664,-0.023159452930511824,0.011902172823314789,0.018370737720728857,-0.007287971734404669,0.040230876262290945
altogether,-0.0012302884910426806,-0.018533120506095874,0.00373324569787374,0.0045347565822999565,0.007399674134003929,0.01756458556569468
greater,-0.014537812847461603,-0.009294095804484544,0.0025538494859009306,-0.00010125144638195513,0.015315148179319256,0.009538860091293908
war,0.04785465815445803,-0.09695790110432176,0.06452598335342323,0.05444050013444245,-0.04530979089486724,-0.08949241317582739
story,0.010630173247131426,0.009728070182208497,-0.0007590136313336217,-0.03235478932544391,-0.017481196510532166,-0.026065997923401894
bad,-0.011518167740100829,-0.01640243065962337,0.009414034859495707,0.00881429353300052,-0.016831772178362615,0.02701909031610641
fire,0.01654588384862922,0.007888401806496513,0.00641423610406132,0.02189717621360623,0.02540327042973023,0.031606785630434356
respect,-0.015368515149488178,-0.010975137320574207,-0.0008235985283081814,-0.010516142451471021,-0.005801228050564781,0.006663537124904894
afterwards,-0.01867455717486075,-0.014986944024805965,-0.0058540386904307965,0.00191670385845988,0.004668468419978193,0.023373809465751388
has,-0.022032180512001655,-0.012118847988259272,-0.02074778364869114,-0.0264642062974127,-0.03889614161737437,0.023278394951588403
say,-0.01788375980559925,-0.012545483726233667,-0.001132617958963506,-0.0003882005681383352,-0.06257903434410177,0.06672240761067127
resolved,-0.007618469560817272,-0.009477200303286703,0.012625421186514035,0.005624311877802944,0.02038730649936355,0.015687394806228244
beneath,0.020595545540410258,0.01746368078419956,-0.011625041612876159,-0.00282428959776109,0.041000260954092274,0.037922021866330424
london,-0.025625471937565418,-0.017731639613681596,0.0026959256784752656,-0.014282690523980996,-0.006833735460659369,0.003107039441577613
top,0.04007740065530912,-0.06826075439989399,0.0200303401321513,0.07855877531537846,-0.037504339108671125,-0.05717418530281771
below,0.02329677584751973,-0.032397696861568556,0.0117761029370604,0.04262499739089862,0.009917324716409472,0.005876968479775012
away,-0.0035388741810449976,-0.01504711310129519,0.002725983430798399,0.028321847501942488,0.02069258024178985,0.03483013937893153
age,-0.0007524899257357184,0.004038961695423455,0.014151257108744143,-0.031214349928967197,0.0038947872929253288,-0.0050195591463406235
former,-0.01287928939465875,-0.012560718380888769,-0.0014220425605328535,0.0034397721289915607,0.012632637306377632,0.011768112272516682
pleased,-0.01916722071128913,-0.01227572306478597,0.003958163088447175,0.0010434002416369263,-0.005910880566163488,0.014498882214217938
generally,0.003829467356758138,-0.03711250224635936,-0.0015462880076643768,0.019337469995515028,-0.002876054853634388,-0.0022540175865210454
around,0.009135902202898807,-0.0095749113228607,0.01026297645494933,0.007441760674371538,0.03388672528406651,0.03788721743302759
situation,-0.02936457829481678,-0.011163985071948383,-0.005181823143605732,-0.0017682316491319863,-0.0020219812451345355,0.005478529151206642
year,-0.014728621564148071,-0.014090931944365776,0.0011748406105665853,-0.010692859282638198,0.0039675302482493745,0.013890929645903886
girl,-0.030332213070791134,0.03133231415227275,0.0032763125584571715,0.023051792343790515,0.008640005412689932,-0.0005216051316181929
son,-0.01582411697867468,0.003805683758345668,0.006166105689689401,-0.002481882025705714,0.002975056483450563,0.015671935123214718
