book_id,chap_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
105,11,4.273504273510272e-05,4.273504273511374e-05,0.01620362866809008,4.2735042735130494e-05,4.2735042735104474e-05,0.04712512743388362,4.273504273509945e-05,4.273504273511502e-05,4.273504273505393e-05,4.2735042735103464e-05,4.273504273510374e-05,4.273504273512085e-05,0.0701074525003747,0.3530419069988347,0.2797504602103264,4.2735042735113696e-05,4.2735042735095475e-05,0.16782476613140818,4.2735042735116014e-05,0.0012801429107828788,4.2735042735107353e-05,4.273504273511988e-05,4.273504273509508e-05,4.2735042735105734e-05,4.2735042735102475e-05,4.2735042735119456e-05,0.06372634420612715,4.273504273511637e-05,4.2735042735126225e-05,4.2735042735117165e-05
105,12,2.2163120567407462e-05,2.2163120567412144e-05,0.10241258556858923,2.2163120567419412e-05,2.216312056741483e-05,2.2163120567416156e-05,0.004228845814296694,2.2163120567417152e-05,2.216312056738285e-05,2.216312056741423e-05,2.216312056740129e-05,0.22719187928566034,2.216312056741453e-05,0.0060752414334847,0.18069012896054054,2.2163120567417982e-05,2.216312056740167e-05,0.38292216709955396,2.216312056741288e-05,2.216312056740673e-05,2.2163120567412487e-05,2.2163120567413517e-05,0.027776711116356004,0.011171961258824414,2.216312056741197e-05,2.2163120567416884e-05,0.0398187369746794,2.2163120567416685e-05,2.2163120567418873e-05,0.017268480076666735
105,13,4.553734061936721e-05,4.553734061937229e-05,0.05245388478617424,4.5537340619378604e-05,4.5537340619380454e-05,4.553734061939408e-05,4.5537340619427725e-05,4.553734061939695e-05,4.553734061932107e-05,4.5537340619366007e-05,4.553734061937323e-05,0.11676680372153317,4.553734061940154e-05,0.3041831876627281,0.10982818815412793,4.5537340619403717e-05,4.553734061937685e-05,0.34218331153327414,4.553734061937513e-05,4.5537340619410066e-05,4.5537340619397835e-05,4.553734061939716e-05,4.553734061938825e-05,4.55373406193834e-05,4.553734061938703e-05,0.07349172796729694,4.553734061939656e-05,4.5537340619387284e-05,4.553734061939435e-05,4.553734061938839e-05
105,14,5.0968399592323644e-05,5.0968399592332846e-05,5.096839959235354e-05,5.096839959235438e-05,5.096839959235403e-05,5.096839959234892e-05,0.018986703090941075,5.096839959235471e-05,5.096839959226457e-05,5.0968399592325494e-05,5.096839959231592e-05,0.22099378718825757,5.09683995923538e-05,0.15853352208719082,0.1148116453625417,5.096839959234958e-05,5.096839959230813e-05,0.4685439379779072,5.096839959233283e-05,5.0968399592388174e-05,5.096839959235909e-05,5.096839959234237e-05,5.0968399592335096e-05,0.0060981759114077105,5.096839959234144e-05,5.096839959234964e-05,5.096839959233803e-05,5.096839959235425e-05,0.010859955191129754,5.096839959233759e-05
105,15,4.504504504510855e-05,4.504504504511439e-05,0.010007068413789318,4.504504504511852e-05,4.504504504510577e-05,0.05977629652193836,4.504504504510123e-05,4.504504504512167e-05,4.504504504505385e-05,4.504504504510122e-05,4.504504504510416e-05,4.504504504512846e-05,0.026488479065455955,0.36043054508893263,4.504504504511742e-05,4.5045045045100794e-05,4.504504504508559e-05,0.3550099307514883,4.504504504510618e-05,4.504504504508476e-05,4.504504504510812e-05,4.5045045045116244e-05,0.04339554774783826,4.5045045045100354e-05,4.504504504510308e-05,4.504504504511725e-05,4.5045045045110233e-05,0.14385609637451943,4.5045045045125954e-05,4.5045045045112714e-05
105,16,5.081300813014462e-05,5.0813008130182254e-05,0.011448005699724123,5.0813008130178865e-05,5.081300813016136e-05,5.081300813016975e-05,5.0813008130163104e-05,5.081300813017328e-05,5.0813008130090876e-05,5.0813008130161024e-05,5.0813008130171107e-05,0.16855428025933322,5.0813008130169867e-05,0.45422160403427114,5.081300813014909e-05,5.0813008130170266e-05,5.081300813013427e-05,0.10958405758586588,5.081300813015499e-05,0.006698765887879681,5.08130081301772e-05,5.081300813017195e-05,5.081300813018635e-05,5.0813008130185764e-05,5.081300813014359e-05,5.081300813017898e-05,5.0813008130173336e-05,0.248273774337802,5.081300813017485e-05,5.081300813015949e-05
105,17,3.4904013961647305e-05,3.490401396165751e-05,0.020644389621130462,3.4904013961664524e-05,3.490401396166014e-05,0.048706935850024995,3.490401396166519e-05,3.4904013961671774e-05,3.490401396161453e-05,3.49040139616543e-05,3.4904013961656047e-05,0.17157230582287383,0.020270293514152354,0.4180229591661652,3.490401396166604e-05,0.018157469643148273,3.490401396164587e-05,0.17687749902391037,3.490401396165997e-05,3.490401396165283e-05,3.490401396165714e-05,3.490401396166922e-05,0.008526467603672972,3.490401396165377e-05,3.490401396165584e-05,3.490401396166416e-05,3.490401396165995e-05,0.1164886954617265,3.4904013961661196e-05,3.490401396167945e-05
105,18,2.9010733971610884e-05,2.9010733971612266e-05,2.9010733971618646e-05,2.901073397161959e-05,2.9010733971620588e-05,2.9010733971624413e-05,0.003518436540913159,0.06802545989518262,2.901073397157767e-05,0.005661741841013525,2.901073397160745e-05,0.44177668672371667,0.018181100130847144,2.9010733971622075e-05,0.11528880480575679,2.9010733971621133e-05,2.9010733971600465e-05,0.23288791788574376,2.9010733971623417e-05,0.020601282786136692,2.9010733971625233e-05,2.9010733971620147e-05,0.022471496510001285,2.901073397160995e-05,2.9010733971612395e-05,2.9010733971625148e-05,2.9010733971613818e-05,0.07100685820125646,2.901073397161923e-05,2.9010733971620276e-05
105,19,5.241090146757799e-05,5.2410901467596515e-05,5.241090146760916e-05,5.241090146759686e-05,5.241090146757957e-05,5.2410901467593994e-05,5.2410901467600614e-05,5.241090146761181e-05,5.241090146751786e-05,5.241090146758672e-05,5.241090146759349e-05,0.020725411068567158,5.2410901467584785e-05,5.2410901467602065e-05,0.12189873975434636,5.2410901467607214e-05,5.241090146756126e-05,0.8559607548374615,5.241090146758561e-05,5.241090146756894e-05,5.2410901467579615e-05,5.241090146760541e-05,5.241090146758404e-05,5.241090146759339e-05,5.2410901467591e-05,5.241090146759159e-05,5.2410901467589454e-05,5.2410901467604314e-05,5.2410901467595505e-05,5.241090146759563e-05
105,20,3.599712023042543e-05,3.599712023043565e-05,0.15994627368054848,3.599712023045147e-05,3.5997120230438704e-05,3.5997120230443685e-05,3.599712023043813e-05,3.59971202304433e-05,3.599712023038981e-05,3.59971202304395e-05,3.599712023043058e-05,0.19969384216670766,3.5997120230443705e-05,0.14131107471667817,0.052511941320859075,3.599712023044109e-05,3.599712023041899e-05,0.39123898058394274,3.599712023043569e-05,3.599712023042408e-05,3.599712023045842e-05,3.5997120230444755e-05,0.006334804401491708,3.599712023043792e-05,3.599712023043583e-05,3.599712023043474e-05,3.59971202304393e-05,3.8630350784167956e-05,0.048132516133918266,3.599712023043548e-05
105,21,1.776830135041668e-05,1.7768301350421007e-05,1.7768301350425672e-05,1.7768301350417734e-05,1.7768301350418337e-05,1.7768301350423517e-05,1.7768301350422436e-05,0.0015504728599612008,1.7768301350396195e-05,1.7768301350419584e-05,1.776830135041727e-05,0.5404567867409164,1.7768301350423375e-05,0.20689452020811266,0.007136070863837724,1.776830135042865e-05,1.776830135041037e-05,0.04124764977708794,1.7768301350420214e-05,1.7768301350429087e-05,1.7768301350419614e-05,0.029162741427106106,1.7768301350429436e-05,1.776830135042456e-05,1.7768301350420644e-05,1.7768301350424388e-05,1.7768301350425238e-05,0.1731430871919184,1.7768301350425848e-05,1.77683013504242e-05
105,22,2.061430632862246e-05,2.0614306328626317e-05,2.0614306328630698e-05,0.02800347241060885,2.0614306328627343e-05,2.0614306328629932e-05,2.0614306328629004e-05,0.0008540712132740219,2.0614306328597114e-05,2.061430632862372e-05,2.061430632862084e-05,0.2758997165592962,2.0614306328633716e-05,0.09092600802332589,0.05678842524258937,2.0614306328625825e-05,2.0614306328613323e-05,0.4495355036156249,2.0614306328624846e-05,2.0614306328632985e-05,0.02024744410394353,2.061430632862903e-05,0.018562762044578407,2.061430632863345e-05,2.0614306328624694e-05,2.0614306328628973e-05,2.061430632862912e-05,0.02269594410753029,0.026603675796127234,0.009491305062857785
105,23,1.883239171377433e-05,1.8832391713775666e-05,0.10337352243900808,0.011092082617096415,1.8832391713779277e-05,1.8832391713783397e-05,1.8832391713782913e-05,0.03453033344005804,1.8832391713753006e-05,1.8832391713802174e-05,1.8832391713772935e-05,0.5282892022489823,1.883239171378157e-05,0.008283765700902983,0.10516209571234975,0.015816281477825767,1.8832391713769313e-05,0.17272797992055428,1.8832391713788872e-05,0.010249718249516596,1.8832391713784448e-05,1.8832391713783723e-05,0.010098370359430309,1.883239171380659e-05,1.8832391713777075e-05,1.8832391713781422e-05,1.8832391713786413e-05,1.8832391713780023e-05,1.8832391713782015e-05,1.8832391713781846e-05
105,24,8.417508417518605e-05,8.417508417519634e-05,8.417508417521445e-05,8.417508417525158e-05,8.41750841752046e-05,8.417508417522286e-05,8.417508417519913e-05,8.417508417523766e-05,8.417508417510697e-05,8.417508417521291e-05,8.417508417518245e-05,0.09056356065234088,8.417508417519004e-05,0.6542254455005091,0.1978029097928823,8.41750841752074e-05,8.417508417516929e-05,8.41750841752182e-05,8.417508417523463e-05,8.417508417516522e-05,8.417508417520001e-05,8.417508417524452e-05,8.417508417527607e-05,8.417508417520028e-05,8.417508417517414e-05,8.417508417523066e-05,8.41750841751834e-05,0.05521953186571248,8.41750841752132e-05,8.417508417521862e-05
121,1,9.363295880159111e-05,9.363295880164488e-05,0.10911996265700855,9.363295880169775e-05,9.363295880162719e-05,0.04316332729319016,0.0068871218573248435,9.363295880166183e-05,9.363295880151861e-05,9.363295880163867e-05,9.363295880163977e-05,9.363295880165171e-05,0.15418815978793546,0.46194092655333546,9.363295880165098e-05,9.363295880163009e-05,9.363295880161335e-05,9.363295880166588e-05,9.363295880165384e-05,0.016106782634906933,0.06347528305204125,9.363295880167473e-05,9.363295880160864e-05,9.363295880161491e-05,9.363295880163055e-05,9.36329588016641e-05,9.363295880166274e-05,0.1430585110706213,9.363295880167593e-05,9.363295880164667e-05
121,2,5.6785917092652775e-05,5.6785917092648594e-05,0.03928946144994868,5.678591709267026e-05,5.6785917092645036e-05,5.678591709266595e-05,5.678591709265525e-05,0.07891023646008352,5.6785917092576176e-05,5.678591709264424e-05,5.678591709266423e-05,5.67859170926678e-05,5.67859170926689e-05,0.2872828118506178,5.678591709265387e-05,5.678591709267839e-05,5.6785917092628705e-05,0.5427492344491797,5.678591709266254e-05,5.678591709263262e-05,5.6785917092652564e-05,0.0338559264563661,5.678591709266473e-05,5.6785917092683756e-05,5.678591709264048e-05,5.6785917092656136e-05,5.678591709266035e-05,5.6785917092673415e-05,5.678591709267505e-05,0.01654946732358012
121,3,7.358351729223764e-05,7.358351729226796e-05,7.358351729229101e-05,0.018039062917681987,7.358351729224736e-05,7.358351729226691e-05,0.01901011260117445,7.358351729227166e-05,7.358351729215188e-05,7.358351729224645e-05,7.358351729222868e-05,0.20165677878786284,7.358351729227178e-05,7.358351729225683e-05,7.35835172922294e-05,7.358351729227208e-05,7.35835172922005e-05,0.2795919673247988,7.35835172922529e-05,0.010153859041811665,7.358351729224906e-05,7.358351729227388e-05,0.08050925226390644,7.35835172923082e-05,7.35835172922542e-05,7.358351729227662e-05,7.358351729230809e-05,0.3893465461650419,7.35835172922818e-05,7.358351729233689e-05
121,4,8.984725965873692e-05,8.984725965876177e-05,8.984725965872378e-05,8.984725965873121e-05,8.984725965872109e-05,8.984725965876204e-05,8.984725965871778e-05,8.984725965873043e-05,8.984725965859838e-05,8.984725965874323e-05,8.984725965868578e-05,8.984725965873739e-05,8.984725965875321e-05,0.3492328610929347,8.984725965870484e-05,8.984725965866667e-05,8.984725965869412e-05,0.5506817519959821,8.984725965874349e-05,8.984725965866991e-05,8.984725965875203e-05,0.028888643535947858,8.984725965871804e-05,8.984725965878503e-05,8.984725965868112e-05,8.984725965874357e-05,8.984725965883058e-05,0.06886071462400882,8.984725965873526e-05,8.984725965870588e-05
121,5,0.00011695906432761431,0.0001169590643276966,0.0144755520886948,0.020501915649481492,0.00011695906432764124,0.00011695906432771815,0.00011695906432767307,0.00011695906432771109,0.00011695906432751023,0.00011695906432765302,0.00011695906432763061,0.13994199483668865,0.10633715138095877,0.30149422397200154,0.00011695906432762969,0.00011695906432777263,0.0001169590643275626,0.31184940218628043,0.00011695906432767162,0.00011695906432776214,0.00011695906432766069,0.00011695906432770847,0.00011695906432763103,0.00011695906432767028,0.00011695906432765861,0.00011695906432767133,0.00011695906432765932,0.10270970140635806,0.00011695906432769611,0.00011695906432765344
121,6,7.246376811604438e-05,7.246376811603691e-05,7.246376811606536e-05,7.246376811606477e-05,7.246376811607338e-05,7.246376811605684e-05,7.246376811607899e-05,0.1594525535389198,7.246376811595784e-05,7.246376811604257e-05,7.246376811603635e-05,0.36522448401228674,0.050407843113522956,7.246376811604191e-05,0.005555147788856872,7.246376811606588e-05,7.24637681160168e-05,0.12891489854957244,7.246376811607143e-05,7.246376811609338e-05,7.246376811605819e-05,7.246376811606023e-05,0.009205048720944579,7.24637681160691e-05,7.246376811607486e-05,7.246376811607686e-05,7.246376811605534e-05,0.1966034850122437,7.24637681160721e-05,0.08304233636509974
121,7,4.4622936189271675e-05,4.462293618929064e-05,4.462293618928157e-05,4.462293618927776e-05,4.46229361892858e-05,4.462293618928145e-05,4.462293618930329e-05,0.027729199208943445,4.462293618921481e-05,4.462293618929304e-05,4.4622936189273545e-05,0.34941844333633415,0.07520162483604355,0.03449101478152224,4.4622936189264085e-05,0.03281739577630188,4.4622936189258156e-05,0.3259392229530374,4.4622936189282856e-05,4.4622936189278044e-05,4.462293618929748e-05,4.462293618931493e-05,0.022257639977352278,4.46229361893136e-05,4.462293618929104e-05,4.4622936189282103e-05,4.46229361892846e-05,0.11582066261989589,4.462293618928677e-05,0.015387714850594291
121,8,4.3917435221854825e-05,4.39174352218411e-05,4.3917435221869184e-05,4.3917435221851634e-05,4.391743522186392e-05,4.391743522185334e-05,4.3917435221861934e-05,4.391743522186414e-05,4.391743522179435e-05,4.3917435221850875e-05,4.391743522185203e-05,0.2595949148050418,4.391743522185724e-05,0.00020665529088142602,4.391743522184296e-05,4.3917435221856574e-05,4.3917435221842005e-05,0.5751454949251504,4.391743522184179e-05,4.39174352218354e-05,0.008729206076024168,4.391743522185421e-05,0.023727804365800926,0.02329222485247031,4.3917435221849716e-05,4.3917435221853626e-05,4.3917435221851485e-05,0.10829359867452815,4.3917435221867924e-05,4.391743522186213e-05
121,9,3.8270187523973466e-05,3.827018752398367e-05,3.827018752399601e-05,3.827018752398787e-05,3.8270187523983806e-05,3.827018752399688e-05,0.05511681732324413,3.827018752399498e-05,3.8270187523933086e-05,3.8270187523981164e-05,3.827018752397212e-05,0.35349980271593784,3.827018752399546e-05,3.82701875239904e-05,3.82701875239771e-05,3.827018752399679e-05,3.8270187523964494e-05,0.45669414578654266,3.827018752399072e-05,3.8270187523961695e-05,0.016763851203442693,3.827018752400053e-05,3.827018752396971e-05,3.827018752402766e-05,3.827018752398028e-05,3.8270187523994133e-05,3.827018752399175e-05,0.07319066350428716,3.827018752399489e-05,0.043816234965969716
121,10,3.186743148508623e-05,3.186743148507623e-05,3.186743148508246e-05,3.186743148508196e-05,3.186743148507169e-05,0.026778811647587608,3.1867431485076786e-05,3.186743148508285e-05,3.186743148503188e-05,3.186743148506742e-05,3.1867431485065734e-05,0.442324300127032,3.1867431485086015e-05,0.022825892241081034,3.18674314850718e-05,3.186743148508349e-05,3.18674314850632e-05,0.39708021715709735,3.186743148506979e-05,3.186743148506041e-05,3.186743148508011e-05,3.1867431485086015e-05,3.1867431485071636e-05,3.186743148507328e-05,3.1867431485074096e-05,3.186743148507762e-05,3.1867431485080526e-05,0.08315980011669778,0.027066160354862496,3.1867431485080235e-05
121,11,3.907776475191221e-05,3.907776475191876e-05,0.0603578429453462,3.9077764751935585e-05,3.90777647519221e-05,3.907776475191788e-05,3.907776475192305e-05,3.907776475192955e-05,3.9077764751865145e-05,3.9077764751918014e-05,3.907776475190731e-05,0.36607327680024776,0.01935637297480729,3.907776475191887e-05,3.907776475191311e-05,3.9077764751930557e-05,3.907776475189319e-05,0.46402718789284697,3.907776475191335e-05,3.907776475190913e-05,3.907776475192167e-05,3.907776475192643e-05,3.90777647519175e-05,3.9077764751935754e-05,3.907776475191937e-05,3.9077764751925915e-05,3.907776475193283e-05,3.907776475192851e-05,3.907776475192202e-05,0.08920837526795358
121,12,5.9206631142795655e-05,5.9206631142781316e-05,0.12484577858240081,0.02359732041385125,5.920663114278097e-05,5.9206631142803664e-05,5.920663114279251e-05,5.9206631142802675e-05,5.920663114269949e-05,5.920663114277847e-05,5.920663114276331e-05,0.25881823684968985,5.9206631142803685e-05,5.92066311427985e-05,5.92066311427793e-05,5.920663114277871e-05,5.920663114275404e-05,0.5911992917443452,5.920663114277132e-05,5.920663114274862e-05,5.920663114281631e-05,5.9206631142784264e-05,5.920663114278062e-05,5.920663114279892e-05,5.920663114277125e-05,5.920663114279108e-05,5.9206631142784007e-05,5.920663114279608e-05,5.920663114279739e-05,5.9206631142799605e-05
121,13,3.982477100762651e-05,3.982477100762107e-05,3.982477100764455e-05,3.982477100763626e-05,0.004228169687238556,0.02393655809936975,3.982477100764505e-05,3.9824771007633724e-05,3.982477100757648e-05,3.9824771007630804e-05,3.9824771007620985e-05,0.5376611727708807,3.982477100764004e-05,3.982477100763607e-05,3.982477100763525e-05,3.982477100763798e-05,3.982477100762673e-05,0.4139105940526006,3.9824771007672464e-05,3.982477100762581e-05,0.019267886114719465,3.9824771007646105e-05,3.9824771007630465e-05,3.982477100765252e-05,3.982477100763595e-05,3.9824771007639904e-05,3.9824771007635195e-05,3.9824771007637655e-05,3.98247710076428e-05,3.982477100764349e-05
121,14,3.7243947858528715e-05,3.724394785853311e-05,3.724394785854453e-05,0.05755287192276185,3.724394785853313e-05,0.020933554556144873,3.7243947858532314e-05,3.724394785854371e-05,3.72439478584826e-05,3.724394785852179e-05,3.7243947858528376e-05,0.4186357299859299,3.724394785854431e-05,3.724394785854137e-05,0.0026708069235707103,0.017993730469733564,3.7243947858518436e-05,0.2687674465041698,3.724394785854434e-05,0.03155062366897489,3.724394785854343e-05,0.07524736541436584,3.724394785853615e-05,3.7243947858561485e-05,3.724394785852706e-05,3.724394785853792e-05,3.7243947858532707e-05,0.10586574764931912,3.724394785854313e-05,3.724394785853134e-05
121,15,3.889537145085072e-05,3.8895371450861293e-05,3.889537145086796e-05,3.889537145087398e-05,3.889537145086539e-05,3.889537145087565e-05,3.8895371450867555e-05,0.030339858006338108,3.889537145080812e-05,3.8895371450870956e-05,3.8895371450855906e-05,0.6619688980316324,3.889537145087867e-05,0.020010945520012816,3.889537145086686e-05,3.889537145087116e-05,3.889537145085092e-05,0.14050355538811857,3.8895371450929564e-05,0.00973559269106858,0.06747507848851915,3.88953714508932e-05,3.889537145084683e-05,3.889537145086403e-05,3.8895371450862805e-05,3.8895371450875544e-05,3.889537145087473e-05,0.05801609606236492,3.8895371450877794e-05,0.011094277640026157
121,16,4.31220353601383e-05,4.312203536012472e-05,4.3122035360145874e-05,0.04339566743451044,4.312203536014965e-05,4.312203536014313e-05,4.3122035360139904e-05,4.312203536015247e-05,4.31220353600818e-05,4.312203536012875e-05,4.3122035360128086e-05,0.659559420716827,4.3122035360152596e-05,0.013449708256783524,0.02319586066792923,4.3122035360136184e-05,4.3122035360117705e-05,0.04894278598959401,4.312203536013262e-05,4.312203536015687e-05,0.03411435198023328,4.312203536014778e-05,4.3122035360131007e-05,4.31220353601413e-05,4.312203536013696e-05,4.312203536013788e-05,4.312203536013461e-05,0.17635039814083903,4.3122035360148184e-05,4.312203536015032e-05
121,17,9.310986964637929e-05,9.310986964634516e-05,0.08660266425849653,9.310986964633382e-05,9.310986964632376e-05,9.31098696463285e-05,9.310986964633173e-05,9.310986964635306e-05,9.310986964622505e-05,9.310986964628254e-05,9.31098696463265e-05,0.4313953548579176,9.310986964637024e-05,0.4134548813340714,9.310986964632845e-05,9.310986964635293e-05,9.310986964630827e-05,9.310986964635886e-05,9.31098696463088e-05,0.01572371234070064,9.310986964635576e-05,9.310986964633878e-05,9.310986964632157e-05,9.310986964631715e-05,9.310986964630033e-05,9.310986964632372e-05,9.310986964635535e-05,9.310986964635541e-05,0.05049564046765562,9.31098696463126e-05
121,18,5.6593095642426784e-05,5.659309564241613e-05,0.05070306911653208,0.03780252962443961,5.6593095642441536e-05,5.659309564243557e-05,5.659309564244898e-05,5.659309564244013e-05,5.659309564234339e-05,5.659309564242134e-05,5.659309564240466e-05,0.719895995574679,5.659309564246169e-05,5.659309564242742e-05,0.018102600874482278,5.659309564244669e-05,5.659309564239153e-05,0.09179633346901585,5.6593095642425286e-05,0.011231345068291595,0.03402920282195476,5.659309564244203e-05,5.6593095642411585e-05,5.659309564242409e-05,5.659309564242377e-05,5.659309564243659e-05,5.659309564242852e-05,0.03519387534647118,5.659309564244918e-05,5.659309564244897e-05
